pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,doi_o,title_o,year_o,authors_o,ref_o,link_method,link_evidence,link_confidence,link_llm_model,outcome,outcome_phrase,outcome_confidence,out_quote_source,type,original_rank,n_originals
e2d66cfbcc24cddd41927731dc2e7321,10.1080/15534510.2019.1669488,Threatened suicide and baiting crowd formation: a replication and extension of Mann (1981),"Using the lens of Deindividuation Theory, Leon Mann explored the formation of baiting crowds in a small sample of public suicides/suicide attempts. Instead of attempting to prevent the suicide, baiting crowds encourage the victim to jump. Our aim was to replicate Mann's study with a larger more diverse sample of suicide attempts and a broadened theoretical lens (Frustration-Aggression). Using ProQuest, we identified 152 public suicide attempts reported in English language newspapers and failed to replicate Mann’s findings. Rather, baiting crowd formation was associated with variables that increase crowd frustration (e.g., duration of the event, blocked traffic, cordoned off pedestrian walkways). Finally, we failed to find an association between the presence of a baiting crowd and the suicidal individual ultimately jumping.",2019.0,Christine M. Smith; Paulina Dzik; Errin Fornicola,Social Influence,,https://openalex.org/W2973714239,openalex,Smith · 2019 · Social Influence,replication,rule_based,phrase:failed to replicate; cite:Mann (1981),high,single_original,low,10.1037/0022-3514.41.4.703,The baiting crowd in episodes of threatened suicide.,1981,Mann,Mann · 1981,author_year_match,,high,,failure,failed to replicate,high,abstract,replication,1,1
52f4af43f88db05ced39f954c5545654,10.3758/s13414-017-1344-3,Does grasping capacity influence object size estimates? It depends on the context,"Linkenauger, Witt, and Proffitt (Journal of Experimental Psychology: Human Perception and Performance, 37(5), 1432-1441, 2011, Experiment 2) reported that right-handers estimated objects as smaller if they intended to grasp them in their right rather than their left hand. Based on the action-specific account, they argued that this scaling effect occurred because participants believed their right hand could grasp larger objects. However, Collier and Lawson (Journal of Experimental Psychology: Human Perception and Performance, 43(4), 749-769, 2017) failed to replicate this effect. Here, we investigated whether this discrepancy in results arose from demand characteristics. We investigated two forms of demand characteristics: altering responses following conscious hypothesis guessing (Experiments 1 and 2), and subtle influences of the experimental context (Experiment 3). We found no scaling effects when participants were given instructions which implied the expected outcome of the experiment (Experiment 1), but they were obtained when we used unrealistically explicit instructions which gave the exact prediction made by the action-specific account (Experiment 2). Scaling effects were also found using a context in which grasping capacity could seem relevant for size estimation (by asking participants about the perceived graspability of an object immediately before asking about its size on every trial, as was done in Linkenauger et al., 2011; Experiment 2). These results suggest that demand characteristics due to context effects could explain the scaling effects reported in Experiment 2 of Linkenauger et al. (2011), rather than either hypothesis guessing, or, as proposed by the action-specific account, a change in the perceived size of objects.",2017.0,Elizabeth S. Collier; Rebecca Lawson,Attention Perception & Psychophysics,,https://openalex.org/W2636304406,openalex,Collier · 2017 · Attention Perception & Psychophysics,replication,rule_based,phrase:failed to replicate; cite:Linkenauger et al. (2011),high,single_original,low,10.1037/a0024248,Taking a hands-on approach: Apparent grasping ability scales the perception of object size.,2011,Linkenauger,Linkenauger · 2011,author_year_match,,high,,failure,failed to replicate,high,abstract,replication,1,1
06abb6b54f1bc3f64c4ef0d97560bf76,10.31219/osf.io/pzy5q,No Evidence for an Object Working Memory Capacity Benefit with Extended Viewing Time,"Visual working memory is the ability to hold visual information temporarily in mind. A key feature of working memory is its starkly limited capacity, such that only a few simple items can be remembered at once. Prior work has shown that this capacity limit cannot be circumvented by providing additional encoding time — whether providing just 200 ms or up to 1,300 ms, capacity is still limited to only 3-4 items. In contrast, Brady, Störmer, and Alvarez (2016) hypothesized that real-world objects, but not simple items used in prior research, benefit from additional encoding time and are not subject to traditional capacity limits. They supported this hypothesis with results from both behavior and the contralateral delay activity (CDA), an EEG marker of working memory storage, and concluded that familiar, complex stimuli are necessary in order to observe encoding time effects. Here, we conducted three replications of Brady et al.’s key manipulation with a larger number of participants and more trials per condition. We failed to replicate their primary behavioral result (objects benefit more than colors from additional encoding time) and failed to observe an object-specific increase in the CDA. Instead, we found that encoding time benefitted both simple color items and real-world objects, in contrast to both the findings by Brady et al. and some prior work on this topic. Overall, we observed no support for the hypothesis that real-world objects have a different capacity than colored squares. We discuss the implications of our findings for theories of visual working memory.",2020.0,Colin Quirk; Kirsten Adam; Edward K. Vogel,,,https://openalex.org/W4237157887,openalex,Quirk · 2020,replication,rule_based,"phrase:failed to replicate; cite:Brady, Störmer, and Alvarez (2016)",high,single_original,low,10.1073/pnas.1520027113,Working memory is not fixed-capacity: More active storage capacity for real-world objects than for simple stimuli,2016,Brady,Brady · 2016,author_year_match,,high,,failure,No Evidence,high,title,replication,1,1
ef74e7e1d7eff2bf793bbbb459aa8990,10.1027/1618-3169/a000486,Reactivated Visual Masks Do Not Disrupt Serial Recall,"The process of spontaneous refreshing plays a central role in current models of working memory but is yet to be observed directly. In a recent study, Rey, Versace, and Plancher (2018) introduced a novel approach to investigate the mechanisms underlying refreshing: They presented tones previously associated with a visual mask during the free time of a complex span task and found that this impaired memory, presumably because reactivation of the masks disrupts refreshing. Here, we aimed to replicate their finding under more controlled settings with more observations per participant. We failed to replicate the previous findings, thereby questioning the robustness of the original effect.",2020.0,Lea Maria Bartsch; Klaus Oberauer,Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),,https://openalex.org/W3035324225,openalex,Bartsch · 2020 · Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),replication,rule_based,"phrase:failed to replicate; cite:Rey, Versace, and Plancher (2018)",high,single_original,low,10.1027/1618-3169/a000414,When a Reactivated Visual Mask Disrupts Serial Recall,2018,Rey,Rey · 2018,author_year_match,,high,,failure,failed to replicate,high,abstract,replication,1,1
07d9e0d680c79e1b6c174b9a20f686f9,10.3389/fnhum.2021.680885,Intermodal Priming of Cognitive Conflict? A Failed Replication of Mager et al. (2009),"The current study failed to replicate the astonishing concept of ""conflict priming"" reported in previous work and does not open the doors for a new window on sequences of conflicts. Nevertheless, the failed replication is valuable for future research, since it demonstrated that ""Conflict Priming"" as a facilitation of processing of conflict trials following deviant tones, is not an confirmed finding.",2021.0,Daniel Wiswede; Jascha Rüsseler,Frontiers in Human Neuroscience,,https://openalex.org/W3174255255,openalex,Wiswede · 2021 · Frontiers in Human Neuroscience,replication,rule_based,phrase:replication of; cite:Mager et al. (2009),high,single_original,low,10.1162/jocn.2008.21154,Mismatch and Conflict: Neurophysiological and Behavioral Evidence for Conflict Priming,2008,Mager,Mager · 2008,author_year_match,,high,,failure,failed to replicate,high,abstract,replication,1,1
720e31100ca3701bdddcd953def746e3,10.31979/mrj.2020.1607,Behavioral Economic Analysis of Demand for Hypothetical Work Performance: A Partial Replication,"Operant behavioral economics is a field that analyzes human decision making by combining concepts of behavioral psychology and consumer demand theory. A relatively new and effective method of collecting data in behavioral economics is the hypothetical purchase task (HPT), which reveals consumers’ demand for a commodity as price increases by asking participants to respond to hypothetical situations rather than having them work for and consume the commodity. Henley, Reed, Kaplan, and Reed (2016) extended the HPT to create a novel task (the Hypothetical Work Task; HWT) to assess workers’ demand for payment under increasing conditions of work effort. Their study demonstrated the potential for HWTs in organizational behavior management (OBM), but researchers noted three main limitations: (a) their use of college students as participants, (b) the type of work task, which involved passing out flyers on a college campus, and (c) relatively small sample sizes for group comparisons. In the current study, we replicated one of Henley et al.’s experiments while addressing these limitations. First, we assessed the HWT in working adults rather than college students. Second, we used a work task that is more representative of some workplaces (i.e., making sales calls). Third, we used larger sample sizes to increase statistical power. We asked participants to rate how likely they were to make a certain number of sales phone calls (0 = will not make the phone calls to 100 = will definitely make the phone calls) to earn $15 at the end of an hour of work. The number of calls to earn the $15 was systematically increased from 1 to 150. Compared to those with no sales experience, participants with sales experience showed higher levels of demand in the face of increasing prices (i.e., more inelastic demand). Our study did not replicate the findings of Henley et al. but did extend the HWT to a new population of participants and a different work task.",2020.0,Hifsa Khan,,,https://openalex.org/W4285638101,openalex,Khan · 2020,replication,rule_based,"phrase:we replicated; cite:Henley, Reed, Kaplan, and Reed (2016)",high,single_original,low,10.1037/tps0000068,Quantifying efficacy of workplace reinforcers: An application of behavioral economic demand to evaluate hypothetical work performance.,2016,Henley,Henley · 2016,author_year_match,,high,,failure,did not replicate,high,abstract,replication,1,1
6ff71e09b495bbbb4507e923babf32b9,10.31234/osf.io/qmptz,"Replication of Saffran, Johnson, Aslin, &amp;amp; Newport (1999) Statistical learning of tone sequences by human infants and adults, Exp. 1","We replicated Exp. 1 of Saffran, Johnson, Newport, &amp;amp; Aslin (1999) Statistical learning of tone sequences by human infants and adults, as part of a multi-year effort to replicate every adult statistical word segmentation study. While we were able to replicate the finding of above- chance statistical segmentation of tone sequences, many of the other findings reported in the original paper did not replicate.",2017.0,Kara Murdock; Alyssa Savery; Kelsey Trimm; Juliani Vidal; Joshua K. Hartshorne,,,https://openalex.org/W4231329312,openalex,Murdock · 2017,replication,rule_based,phrase:replication of; cite:Newport (1999),high,single_original,low,10.1016/s0010-0277(98)00075-4,Statistical learning of tone sequences by human infants and adults,1999,Saffran,Saffran · 1999,author_year_match,,medium,,failure,did not replicate,high,abstract,replication,1,1
59ec6f257d1e282a6a683f368c7c5bc8,10.13023/etd.2019.180,"Cognition, Repetitive Thought, and Systemic Inflammation in the Midlife in the United States Study","Segerstrom et al. (2017) found that more repetitive thought (RT) was related to lower interleukin-6 (IL-6), in older adults at average IQ. This study aimed to replicate and extend this finding in midlife adults, with a daily measure of RT, and additional inflammatory biomarkers. 153 participants were drawn from the Midlife in the United States (MIDUS) Refresher project; ages 25-70 (M = 45.07, SD = 10.96), 50.3% female, and 83% Caucasian. Cognition was assessed via the Brief Test of Adult Cognition by Telephone, biological data via fasted blood draw, and RT data were collected as part of the National Study of Daily Experiences daily diary. Total RT (amount one engages in RT) and RT valence (positive vs. negative thought content) were analyzed. As IQ increased, more positive RT was associated with lover levels of IL-6 and CRP after adjusting for age, BMI, and statin use (β = -.161, p = .029; β = -.240, p = .002). Results did not replicate Segerstrom et al. (2017) but suggested that crystallized intelligence and RT total reflect a cognitive system different than that of fluid intelligence, executive functioning, and RT valence. Future studies should continue to investigate effects of RT on health outcomes.",2019.0,Elana M. Gloger,UKnowledge (University of Kentucky),,https://openalex.org/W2948723283,openalex,Gloger · 2019 · UKnowledge (University of Kentucky),replication,rule_based,phrase:did not replicate; cite:Segerstrom et al. (2017),high,single_original,low,10.1097/psy.0000000000000479,Intelligence and Interleukin-6 in Older Adults: The Role of Repetitive Thought,2017,Segerstrom,Segerstrom · 2017,author_year_match,,high,,failure,Results did not replicate,high,abstract,replication,1,1
930fb47e4ba2b4b73305a37d096dbdd4,10.17615/2qa0-fc21,Teacher support as a moderator between student sixth-grade transition experiences and end-of-year adjustment,"Working from a conceptual framework based on an integration of self-determination theory (Deci & Ryan, 1985) and life course theory (Elder & Shanahan, 2006), the current study was conducted to examine the relationships between perceived sixth-grade transition experience, perceived teacher support, and student externalizing and internalizing behavior problems. Data were collected from participants at six schools from the fall and the spring of sixth grade (N = 515; 52.62% female, 46.02% minority, and 45.63% free-/reduced-lunch status). Structural models revealed an interaction effect of perceived teacher support and perceived sixth-grade transition experience on students’ defiance in spring, controlling for student gender, minority status, free-/reduced-lunch status, and fall scores on defiance. However, post hoc analyses of the interaction effect were inconclusive, as a three-factor mixed design ANOVA did not replicate the interaction effect. Teacher support predicted a decrease in student spring defiance, accounting for student gender, minority status, free-reduced-lunch status, fall transition experience, and fall scores on defiance. No significant associations were documented between the independent variables and the internalizing behavior outcome, social anxiety. The findings provide both initial evidence that teacher support influences student defiance and initial but inconclusive evidence of an interaction effect of perceived transition experience and perceived teacher support on sixth grade student defiance.",2019.0,Nelson C. Brunsting,Carolina Digital Repository (University of North Carolina at Chapel Hill),,https://openalex.org/W2968387303,openalex,Brunsting · 2019 · Carolina Digital Repository (University of North Carolina at Chapel Hill),replication,rule_based,"phrase:did not replicate; cite:Deci & Ryan, 1985",high,single_original,low,10.1002/9780470147658.chpsy0112,The Life Course and Human Development,2007,Elder,Elder · 2007,author_year_match,,high,,failure,did not replicate,high,abstract,replication,1,1
6836019e44e10a4a8aff0c3d29c53468,10.1145/3105726.3106190,Using Tracing and Sketching to Solve Programming Problems,"Sketching out a code trace is a cognitive assistance for programmers, student and professional. Previous research (Lister et al. 2004) showed that students who sketch a trace on paper had greater success on code 'reading' problems involving loops, arrays, and conditionals. We replicated this finding, and developed further categories of student sketching strategies. Our results support previous findings that students who don't sketch on code reading problems have a lower success rate than students who do sketch. We found that students who sketch incomplete traces also have a low success rate, similar to students who don't sketch at all. We categorized sketching strategies on new problem types (code writing, code ordering, and code fixing) and find that different types of sketching are used on these problems, not always with increased success. We ground our results in a theory of sketching as a method for distributing cognition and as a demonstration of the process of the notional machine.",2017.0,Kathryn Cunningham; Sarah Blanchard; Barbara Ericson; Mark Guzdial,,,https://openalex.org/W2748908871,openalex,Cunningham · 2017,replication,rule_based,phrase:we replicated; cite:Lister et al. 2004,high,single_original,low,10.1145/1041624.1041673,A multi-national study of reading and tracing skills in novice programmers,2004,Lister,Lister · 2004,author_year_match,,high,,success,replicated,high,abstract,replication,1,1
ab3ac0f8161b61c873a275907c306d57,10.1037/pspa0000261,Does social psychology persist over half a century? A direct replication of Cialdini et al.’s (1975) classic door-in-the-face technique.,"Many failed replications in social psychology have cast doubt on the validity of the field. Most of these replication attempts have focused on findings published from the 1990s on, ignoring a large body of older literature. As some scholars suggest that social psychological findings and theories are limited to a particular time, place, and population, we sought to test whether a classical social psychological finding that was published nearly half a century ago can be successfully replicated in another country on another continent. To this end, we directly replicated Cialdini et al.'s (1975) door-in-the-face (DITF) technique according to which people's likelihood to comply with a target request increases after having turned down a larger request. Thereby, we put the reciprocal concessions theory-the original process explanation of the DITF technique-to a critical test. Overall, compliance rates in our replication were similarly high as those Cialdini et al. (1975) found 45 years ago. That is, participants were more likely to comply with a target request after turning down an extreme request than participants who were exposed to the target request only or to a similarly small request before being exposed to the target request. These findings support the idea that reciprocity norms play a crucial role in DITF strategies. Moreover, the results suggest that at least some social psychological findings can transcend a particular time, place, and population. Further theoretical implications are discussed. (PsycInfo Database Record (c) 2021 APA, all rights reserved).",2020.0,Oliver Genschow; Mareike Westfal; Jan Crusius; Léon Bartosch; Kyra Isabel Feikes; Nina Pallasch; Mirella Wozniak,Journal of Personality and Social Psychology,,https://openalex.org/W3092042051,openalex,Genschow · 2020 · Journal of Personality and Social Psychology,replication,rule_based,phrase:replication of; cite:Cialdini et al.'s (1975),high,single_original,low,10.1037/h0076284,Reciprocal concessions procedure for inducing compliance: The door-in-the-face technique.,1975,Cialdini,Cialdini · 1975,author_year_match,,high,,success,successfully replicated,high,abstract,replication,1,1
412f23f6bcda8a5fd2cddc27d8bfe025,10.1037/xlm0000136,Category cued recall evokes a generate-recognize retrieval process.,"The experiments reported here were designed to replicate and extend McCabe, Roediger, and Karpicke's (2011) finding that retrieval in category cued recall involves both controlled and automatic processes. The extension entailed identifying whether distinctive encoding affected 1 or both of these 2 processes. The first experiment successfully replicated McCabe et al., but the second, which added a critical baseline condition, produced data inconsistent with a 2 independent process model of recall. The third experiment provided evidence that retrieval in category cued recall reflects a generate-recognize strategy, with the effect of distinctive processing being localized to recognition. Overall, the data suggest that category cued recall evokes a generate-recognize retrieval strategy and that the subprocesses underlying this strategy can be dissociated as a function of distinctive versus relational encoding processes.",2015.0,R. Reed Hunt; Rebekah E. Smith; Jeffrey P. Toth,Journal of Experimental Psychology Learning Memory and Cognition,,https://openalex.org/W1635562193,openalex,Hunt · 2015 · Journal of Experimental Psychology Learning Memory and Cognition,replication,rule_based,"phrase:successfully replicated; cite:McCabe, Roediger, and Karpicke's (2011)",high,single_original,low,10.3758/s13421-010-0040-5,Automatic processing influences free recall: converging evidence from the process dissociation procedure and remember-know judgments,2010,McCabe,McCabe · 2010,author_year_match,,high,,success,successfully replicated,high,abstract,replication,1,1
8a46af5f40406cf0a451c70ad681a1be,10.1111/j.1467-7687.2012.01177.x,Simulating the role of visual selective attention during the development of perceptual completion,"We recently proposed a multi-channel, image-filtering model for simulating the development of visual selective attention in young infants (Schlesinger, Amso & Johnson, 2007). The model not only captures the performance of 3-month-olds on a visual search task, but also implicates two cortical regions that may play a role in the development of visual selective attention. In the current simulation study, we used the same model to simulate 3-month-olds' performance on a second measure, the perceptual unity task. Two parameters in the model - corresponding to areas in the occipital and parietal cortices - were systematically varied while the gaze patterns produced by the model were recorded and subsequently analyzed. Three key findings emerged from the simulation study. First, the model successfully replicated the performance of 3-month-olds on the unity perception task. Second, the model also helps to explain the improved performance of 2-month-olds when the size of the occluder in the unity perception task is reduced. Third, in contrast to our previous simulation results, variation in only one of the two cortical regions simulated (i.e. recurrent activity in posterior parietal cortex) resulted in a performance pattern that matched 3-month-olds. These findings provide additional support for our hypothesis that the development of perceptual completion in early infancy is promoted by progressive improvements in visual selective attention and oculomotor skill.",2012.0,Matthew Schlesinger; Dima Amso; Scott P. Johnson,Developmental Science,,https://openalex.org/W2158866271,openalex,Schlesinger · 2012 · Developmental Science,replication,rule_based,"phrase:successfully replicated; cite:Schlesinger, Amso & Johnson, 2007",high,single_original,low,10.1177/1059712307078661,The Neural Basis for Visual Selective Attention in Young Infants: A Computational Account,2007,Schlesinger,Schlesinger · 2007,author_year_match,,high,,success,successfully replicated,high,abstract,replication,1,1
5c7241ba5a7d10f215813f730fbee6a9,10.1016/j.nicl.2020.102441,Individual differences in anxiety and automatic amygdala response to fearful faces: A replication and extension of Etkin et al. (2004),"Trait anxiety refers to the stable tendency to attend to threats and experience fears and worries across many situations. According to the widely noticed, pioneering investigation by Etkin et al. (2004) trait anxiety is strongly associated with reactivity in the right basolateral amygdala to non-conscious threat. Although this observation was based on a sample of only 17 individuals, no replication effort has been reported yet. We reexamined automatic amygdala responsiveness as a function of anxiety in a large sample of 107 participants. Besides self-report instruments, we administered an indirect test to assess implicit anxiety. To assess early, automatic stages of emotion processing, we used a color-decision paradigm presenting brief (33 ms) and backward-masked fearful facial expressions. N = 56 participants were unaware of the presence of masked faces. In this subset of unaware participants, the relationship between trait anxiety and basolateral amygdala activation by fearful faces was successfully replicated in region of interest analyses. Additionally, a relation of implicit anxiety with masked fear processing in the amygdala and temporal gyrus was observed. We provide evidence that implicit measures of affect can be valuable predictors of automatic brain responsiveness and may represent useful additions to explicit measures. Our findings support a central role of amygdala reactivity to non-consciously perceived threat in understanding and predicting dispositional anxiety, i.e. the frequency of spontaneously occurring anxiety in everyday life.",2020.0,Vivien Günther; Anja Hußlack; Anna-Sophie Weil; Anna Bujanow; Jeanette Henkelmann; Anette Kersting; Markus Quirin; Karl‐Titus Hoffmann; Boris Egloff; Donald Lobsien; Thomas Suslow,NeuroImage Clinical,,https://openalex.org/W3087217045,openalex,Günther · 2020 · NeuroImage Clinical,replication,rule_based,phrase:successfully replicated; cite:Etkin et al. (2004),high,single_original,low,10.1016/j.neuron.2004.12.006,Individual Differences in Trait Anxiety Predict the Response of the Basolateral Amygdala to Unconsciously Processed Fearful Faces,2004,Etkin,Etkin · 2004,author_year_match,,high,,success,was successfully replicated,high,abstract,replication,1,1
16dd02cdf7062f0e40098aeeb6135f6e,10.1017/thg.2019.13,Noncoding Variations in the Gene Encoding Ceramide Synthase 6 are Associated with Type 2 Diabetes in a Large Indigenous Australian Pedigree,"Type 2 diabetes (T2D) is a chronic disease that disproportionately affects Indigenous Australians. We have previously reported the localization of a novel T2D locus by linkage analysis to chromosome 2q24 in a large admixed Indigenous Australian pedigree (Busfield et al. (2002). American Journal of Human Genetics, 70, 349-357). Here we describe fine mapping of this region in this pedigree, with the identification of SNPs showing strong association with T2D: rs3845724 (diabetes p = 7 × 10-4), rs4668106 (diabetes p = 9 × 10-4) and rs529002 (plasma glucose p = 3 × 10-4). These associations were successfully replicated in an independent collection of Indigenous Australian T2D cases and controls. These SNPs all lie within the gene encoding ceramide synthase 6 (CERS6) and thus may regulate ceramide synthesis.",2019.0,David A. Good; David L. Duffy; Manuela Good; Cheng Xia Guo; Frances Busfield; Anthony Shaw; Joanne T.E. Shaw,Twin Research and Human Genetics,,https://openalex.org/W2940503646,openalex,Good · 2019 · Twin Research and Human Genetics,replication,rule_based,phrase:successfully replicated; cite:Busfield et al. (2002),high,single_original,low,10.1086/338626,A Genomewide Search for Type 2 Diabetes–Susceptibility Genes in Indigenous Australians,2002,Busfield,Busfield · 2002,author_year_match,,high,,success,successfully replicated,high,abstract,replication,1,1
eb2b57a81bce1a939a47c25aa8528b79,10.1177/0956797618794931,Still Suspicious: The Suspicious-Coincidence Effect Revisited,"Imagine hearing someone call a particular dalmatian a ""dax."" The meaning of the novel noun dax is ambiguous between the subordinate meaning (dalmatian) and the basic-level meaning (dog). Yet both children and adults successfully learn noun meanings at the intended level of abstraction from similar evidence. Xu and Tenenbaum (2007a) provided an explanation for this apparent puzzle: Learners assume that examples are sampled from the true underlying category (strong sampling), making cases in which there are more observed exemplars more consistent with a subordinate meaning than cases in which there are fewer exemplars (the suspicious-coincidence effect). Authors of more recent work (Spencer, Perone, Smith, & Samuelson, 2011) have questioned the relevance of this finding, however, arguing that the effect occurs only when the examples are presented to the learner simultaneously. Across a series of 12 experiments ( N = 600), we systematically manipulated several experimental parameters that varied across previous studies, and we successfully replicated the findings of both sets of authors. Taken together, our data suggest that the suspicious-coincidence effect in fact is robust to presentation timing of examples but is sensitive to another factor that varied in the Spencer et al. (2011) experiments, namely, trial order. Our work highlights the influence of pragmatics on behavior in experimental tasks.",2018.0,Molly Lewis; Michael C. Frank,Psychological Science,,https://openalex.org/W2883469905,openalex,Lewis · 2018 · Psychological Science,replication,rule_based,"phrase:successfully replicated; cite:Spencer, Perone, Smith, & Samuelson, 2011",high,single_original,low,10.1177/0956797611413934,Learning Words in Space and Time,2011,Spencer,Spencer · 2011,author_year_match,,high,,success,successfully replicated,high,abstract,replication,1,1
167f7c8c7a7587c4461258ace2bfc223,10.1521/jscp.2016.35.5.386,Borderline Personality Features and Pain Severity: Exploring the Mediational Role of Depression and Catastrophizing,"The co-occurrence of borderline personality disorder (BPD) and chronic pain has prompted research designed to identify potential connective mechanisms. The present study sought to replicate and extend the work of Tragesser, Bruns, and Disorbio (2010) who examined depression as a potential mediator of the link between BPD and pain in a nonclinical sample. A three-path mediation model of the sequence: BP features → depression → pain catastrophizing → pain severity provided the working hypothesis for the present study. Mediational analyses, employing percentile bootstrapping, revealed a significant three-path mediated effect. The present study not only successfully replicated the findings of Tragesser, Bruns, & Disorbio (2010), but, by including pain catastrophizing, expands our nascent understanding of how key individual differences mediate the BPD—pain severity connection. Theoretical and clinical implications and limitations of the present findings are discussed.",2016.0,Chung Jung Mun; Paul Karoly; Linda S. Ruehlman; Hanjoe Kim,Journal of Social and Clinical Psychology,,https://openalex.org/W2346214309,openalex,Mun · 2016 · Journal of Social and Clinical Psychology,replication,rule_based,"phrase:successfully replicated; cite:Tragesser, Bruns, and Disorbio (2010)",high,single_original,low,10.1097/ajp.0b013e3181cd1710,Borderline Personality Disorder Features and Pain: The Mediating Role of Negative Affect in a Pain Patient Sample,2010,Tragesser,Tragesser · 2010,author_year_match,,high,,success,successfully replicated,high,abstract,replication,1,1
fd08c1b7e029ed24bd81032bbeebddc3,10.1371/journal.pone.0253023,Replication of machine learning methods to predict treatment outcome with antidepressant medications in patients with major depressive disorder from STAR*D and CAN-BIND-1,"OBJECTIVES: Antidepressants are first-line treatments for major depressive disorder (MDD), but 40-60% of patients will not respond, hence, predicting response would be a major clinical advance. Machine learning algorithms hold promise to predict treatment outcomes based on clinical symptoms and episode features. We sought to independently replicate recent machine learning methodology predicting antidepressant outcomes using the Sequenced Treatment Alternatives to Relieve Depression (STAR*D) dataset, and then externally validate these methods to train models using data from the Canadian Biomarker Integration Network in Depression (CAN-BIND-1) dataset. METHODS: We replicated methodology from Nie et al (2018) using common algorithms based on linear regressions and decision trees to predict treatment-resistant depression (TRD, defined as failing to respond to 2 or more antidepressants) in the STAR*D dataset. We then trained and externally validated models using the clinical features found in both datasets to predict response (≥50% reduction on the Quick Inventory for Depressive Symptomatology, Self-Rated [QIDS-SR]) and remission (endpoint QIDS-SR score ≤5) in the CAN-BIND-1 dataset. We evaluated additional models to investigate how different outcomes and features may affect prediction performance. RESULTS: Our replicated models predicted TRD in the STAR*D dataset with slightly better balanced accuracy than Nie et al (70%-73% versus 64%-71%, respectively). Prediction performance on our external methodology validation on the CAN-BIND-1 dataset varied depending on outcome; performance was worse for response (best balanced accuracy 65%) compared to remission (77%). Using the smaller set of features found in both datasets generally improved prediction performance when evaluated on the STAR*D dataset. CONCLUSION: We successfully replicated prior work predicting antidepressant treatment outcomes using machine learning methods and clinical data. We found similar prediction performance using these methods on an external database, although prediction of remission was better than prediction of response. Future work is needed to improve prediction performance to be clinically useful.",2021.0,John-Jose Nuñez; Teyden T. Nguyen; Yihan Zhou; Bo Cao; Raymond T. Ng; Jun Chen; Benício N. Frey; Roumen Milev; Daniel J. Müller; Susan Rotzinger; Cláudio N. Soares; Rudolf Uher; Sidney H. Kennedy; Raymond W. Lam,PLoS ONE,,https://openalex.org/W3174003557,openalex,Nuñez · 2021 · PLoS ONE,replication,rule_based,phrase:replication of; cite:Nie et al (2018),high,single_original,low,10.1371/journal.pone.0197268,Predictive modeling of treatment resistant depression using data from STAR*D and an independent clinical study,2018,Nie,Nie · 2018,author_year_match,,high,,success,replicated,high,abstract,replication,1,1
163fd761d58a190c5e5d55fa2fc8023f,10.1027/1614-0001/a000311,Intelligence and Personality,"Abstract. This replication and extension of DeYoung, Quilty, Peterson, and Gray’s (2014) study aimed to assess the unique variance of each of the 10 aspects of the Big Five personality traits ( DeYoung, Quilty, &amp; Peterson, 2007 ) associated with intelligence and its dimensions. Personality aspects and intelligence were assessed in a sample of French-Canadian adults from real-life assessment settings ( n = 213). Results showed that the Intellect aspect was independently associated with g, verbal, and nonverbal intelligence while its counterpart Openness was independently related to verbal intelligence only, thus replicating the results of the original study. Independent associations were also found between Withdrawal, Industriousness and Assertiveness aspects and verbal intelligence, as well as between Withdrawal and Politeness aspects and nonverbal intelligence. Possible explanations for these associations are discussed.",2019.0,Marc-André Bédard; Yann Le Corff,Journal of Individual Differences,,https://openalex.org/W2989900541,openalex,Bédard · 2019 · Journal of Individual Differences,replication,rule_based,"phrase:replication and extension; cite:Peterson, 2007",high,single_original,low,10.1037/0022-3514.93.5.880,Between facets and domains: 10 aspects of the Big Five.,2007,DeYoung,DeYoung · 2007,author_year_match,,high,,uninformative,,low,,replication,1,1
f0a1c0becd1bf1dd6ac364bdddffe83a,10.1037/a0024739,Biased information processing in the escalation paradigm: Information search and information evaluation as potential mediators of escalating commitment.,"Escalation of commitment denotes decision makers' increased reinvestment of resources in a losing course of action. Despite the relevance of this topic, little is known about how information is processed in escalation situations, that is, whether decision makers who receive negative outcome feedback on their initial decision search for and/or process information biasedly and whether these biases contribute to escalating commitment. Contrary to a widely cited study by E. J. Conlon and J. M. Parks (1987), in 3 experiments, the authors found that biases do not occur on the level of information search. Neither in a direct replication and extension of the original study with largely increased test power (Experiment 1) nor under methodologically improved conditions (Experiments 2 and 3) did decision makers responsible for failure differ from nonresponsible decision makers with regards to information search, and no selective search for information supporting the initial decision or voting for further reinvestment was observed. However, Experiments 3 and 4 show that the evaluation of the previously sought information is biased among participants who were responsible for initiating the course of action. Mediation analyses show that this evaluation bias in favor of reinvestment partially mediated the responsibility effect on escalation of commitment.",2011.0,Thomas Schultze; Felix Pfeiffer; Stefan Schulz‐Hardt,Journal of Applied Psychology,,https://openalex.org/W2052560079,openalex,Schultze · 2011 · Journal of Applied Psychology,replication,rule_based,phrase:direct replication; cite:Parks (1987),high,single_original,low,10.1037/0021-9010.72.3.344,Information requests in the context of escalation.,1987,Conlon,Conlon · 1987,author_year_match,,high,,uninformative,,low,,replication,1,1
