pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,doi_o,title_o,year_o,authors_o,ref_o,link_method,link_evidence,link_confidence,link_llm_model,doi_o_verification,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,type,original_rank,n_originals
931f84846c5185497e2e70cbfa148135,10.33915/etd.5609,Does Mindfulness Reduce Attentional Negativity Bias and Depressive Symptoms?,"Mindfulness has been associated with several psychological benefits such as reduced symptoms of depression (Brown, Ryan, & Creswell, 2007). However, the mechanism(s) by which mindfulness reduces depressive symptoms is unclear. The present research investigated one potential mechanism: attentional negativity bias. In two studies utilizing eye-tracking methodology, gaze patterns served as indicators of visual attention in order to examine the relations among attention, depressive symptoms, and mindfulness. In Study 1, there was some limited evidence that trait mindfulness was related to less attentional negativity bias. Specifically, trait mindfulness was related to more fixation duration and more fixations on positive images. However, there was no evidence that attentional negativity bias mediated the association between mindfulness and depression. In Study 2, state mindfulness was induced in order to test whether a causal relation exists between mindfulness and attentional bias. There were trends such that participants who underwent a state mindfulness induction viewed threat and dysphoric images longer than the control group. There was also some replication of Study 1 findings. Trait mindfulness was associated with less attentional negativity bias; however, trait mindfulness was related to less fixation duration and fewer fixations on negative images. Again, attentional negativity bias did not mediate the mindfulness-depression association. Overall, the studies provide limited and inconsistent evidence that mindfulness is related to less attentional negativity bias and suggest that trait mindfulness and state mindfulness may have differential effects on gaze patterns.",2016.0,Cameron M. Ford,,https://doi.org/10.33915/etd.5609,https://openalex.org/W4248068890,openalex,Ford · 2016,replication,rule_based,"phrase:replication of; cite:Brown, Ryan, & Creswell, 2007",high,single_original,low,10.1080/10478400701598298,Mindfulness: Theoretical Foundations and Evidence for its Salutary Effects,2007.0,Brown,Brown · 2007,author_year_match,,high,,verified,failure,"Specifically, trait mindfulness was related to more fixation duration and more fixations on positive images. However, there was no evidence that attentional negativity bias mediated the association between mindfulness and depression. In Study 2, state mindfulness was induced in order to test whether a causal relation exists between mindfulness and attentional bias.",high,abstract,,replication,1,1
4632b262dfca308bc6dd6699ba3d0b2d,10.1111/j.1360-0443.2011.03607.x,"Commentary on Bodin &amp; Strandberg (2011): Scepticism, publication bias and a grain of salt – do we already know how to evaluate prevention programmes?","The paper by Bodin & Strandberg 1 reflects upon important issues related to evaluation methods in the prevention field, particularly the reporting of negative findings. This is a delicate issue: publication space challenges editors to find papers with clinical and statistical relevance, where sometimes no differences are important to publish. It is a cause of concern already mentioned by different authors 2-5, leading to preventive efforts to avoid publication bias. One useful example is the Journal of Negative Results in Biomedicine (http://www.jnrbm.com). In this sense, it is important for Addiction readers to be confronted with findings that question previous results—particularly in the opposite direction. I commend Bodin & Strandberg for using four sets of analyses, generating scenarios towards the most conservative approach. Utilizing unconvinced perspectives towards an outcome can only be obtained through an independent, almost sceptical measurement of findings. The best approach would be for an independent evaluator to assess study findings as if this could be predefined in the study design, but as we all know, this is difficult to achieve in practice. A seminal paper by Holder 6 suggests that prevention programme research still needs to advance in terms of technical accomplishments when compared to clinical research. In his words, ‘One of the reasons for advances in clinical research is the frequent replication of behavioral treatment and pharmacotherapy modalities by a variety of independent researchers where no researcher has a potential for personal gain’ (p. 578). Specifically in the prevention area, how far are we from this gold standard? How adequately are we measuring preventive efforts, and how broad and sensitive these measures are to be, in order to reflect programme results appropriately? Do we have the appropriate tools to evaluate—in an unbiased manner—prevention programmes that are designed to change groups of behaviours or perceptions? The Orebro Prevention Program 7 is a set of structured materials aimed at providing a package with a low dose of effort. Compared to more comprehensive programmes, it would seem that the straightforward approach suggested by its designers—to deter youth drunkenness through alcohol-specific parenting practices—would be potentially simple to measure. Adequately, positive findings from a prevention package aimed at youth would certainly contribute to the dissemination of such programmes, and therefore sensitize policymakers to the issue, but how good are we at measuring these effects independently? As the Orebro programme designers have reported previously, effect sizes were reported to be in the low–medium to medium range. There are interesting issues here. One is that we would assume a causal effect between changes in parenting practices and a decrease in the number of drunkenness episodes, even without youth adherence. Koning et al. 8 suggest that adolescents should be involved in the programme, too, and Bodin & Strandberg could not replicate the findings from the original study; so this type of analysis should be taken with immense caution with regard to potential biases towards the desired effects. Another important issue this paper reflects upon is the way in which we have dealt with outcome measurements. Bodin & Strandberg summarize a set of behaviours under the outcome of reported frequency of drunkenness, which was dichotomized for analytical purposes, using the following definition of drunkenness: ‘How many times/during the last four weeks/have you drank alcohol to the point that you felt drunk?’. There is a robust body of knowledge challenging the value of reported behaviours such as reported drunkenness, or even comparing different ways to approach self-reports 9-11. Moreover, self-perception of drunkenness can vary from individual to individual, influenced by respondent or interviewer characteristics 12, 13; how much would these perceptions affect the findings? We do not know. Dichotomized results, although allowing for the use of number needed to treat (NNT)—one of the best approaches to evaluate measures of effectiveness 14—obviously oversimplify our research findings in this area, generating a ‘strained’ or forced measure of a somewhat complex behaviour. These mechanisms, derived from other areas, measure results obtained from a model that cannot be superimposed to prevention programme models. How good it is for a compressed, simplified estimate of reported behaviour to generate estimates about a programme success or failure? We may be still far from the best models to do this, and findings should still be taken with a grain of salt. I have no conflict of interest to declare on this specific commentary, which was written under no grant funding.",2011.0,Flávio Pechansky,Addiction,https://doi.org/10.1111/j.1360-0443.2011.03607.x,https://openalex.org/W1963595958,openalex,Pechansky · 2011 · Addiction,replication,rule_based,phrase:replication of; cite:Strandberg (2011),high,single_original,low,10.1111/j.1360-0443.2011.03540.x,The Örebro prevention programme revisited: a cluster‐randomized effectiveness trial of programme effects on youth drinking,2011.0,Bodin,Bodin · 2011,author_year_match,,high,,verified,failure,"One is that we would assume a causal effect between changes in parenting practices and a decrease in the number of drunkenness episodes, even without youth adherence. Koning et al. 8 suggest that adolescents should be involved in the programme, too, and Bodin & Strandberg could not replicate the findings from the original study; so this type of analysis should be taken with immense caution with regard to potential biases towards the desired effects. Another important issue this paper reflects upon is the way in which we have dealt with outcome measurements.",high,abstract,,replication,1,1
a8dccd5eb1f07f54d826bceaa323ede6,10.1080/17470218.2011.582126,"Agency Affects Adults', but not Children's, Guessing Preferences in a Game of Chance","Adults and children have recently been shown to prefer guessing the outcome of a die roll after the die has been rolled (but remained out of sight) rather than before it has been rolled. This result is contrary to the predictions of the competence hypothesis (Heath & Tversky, 1991 ), which proposes that people are sensitive to the degree of their relative ignorance and therefore prefer to guess about an outcome it is impossible to know, rather than one that they could know, but do not. We investigated the potential role of agency in guessing preferences about a novel game of chance. When the experimenter controlled the outcome, we replicated the finding that adults and 5- to 6-year-old children preferred to make their guess after the outcome had been determined. For adults only, this preference reversed when they exerted control over the outcome about which they were guessing. The adult data appear best explained by a modified version of the competence hypothesis that highlights the notion of control or responsibility. It is proposed that potential attributions of blame are related to the guesser's role in determining the outcome. The child data were consistent with an imagination-based account of guessing preferences.",2011.0,Adam J. L. Harris; Martin Rowley; Sarah R. Beck; Elizabeth J. Robinson; Kerry L. McColgan,Quarterly Journal of Experimental Psychology,https://doi.org/10.1080/17470218.2011.582126,https://openalex.org/W1991611618,openalex,Harris · 2011 · Quarterly Journal of Experimental Psychology,replication,rule_based,"phrase:we replicated; cite:Heath & Tversky, 1991",high,single_original,low,10.1007/bf00057884,Preference and belief: Ambiguity and competence in choice under uncertainty,1991.0,Heath,Heath · 1991,author_year_match,,high,,verified,success,"We investigated the potential role of agency in guessing preferences about a novel game of chance. When the experimenter controlled the outcome, we replicated the finding that adults and 5- to 6-year-old children preferred to make their guess after the outcome had been determined. For adults only, this preference reversed when they exerted control over the outcome about which they were guessing.",high,abstract,,replication,1,1
407b8f4238db707cc271af6ac4950717,10.1080/13506285.2010.528985,Differential time course of implicit and explicit cueing by colour and orientation in visual search,"Using a cued conjunction search task, Anderson, Heinke, and Humphreys (2010) demonstrated larger effects from cueing target colour than from cueing target orientation. In this study, we separated the implicit (nonexpectation-dependent) and explicit (expectation-dependent) effects of orientation and colour visual cues. In Experiment 1, we replicated the original findings for short cue durations (100–200 ms), demonstrating that cues matching the physical property of the target on 80% of trials exert a rapid effect on search. These early cueing effects on reaction times were supported by evidence of guidance from cues on early eye movements. Experiment 2 introduced a feature to the cue that randomly matched the colour or orientation of the target. When cue orientation was predictive, there were strong implicit effects based on whether the colour of the cue and target matched. When cue colour was predictive, there were only weak effects from the cue's orientation. Implicit effects from cue colour remained when orientation-predictive cues were used and colour was unlikely to predict the target (Experiment 3). The data suggest that strong effects of colour cueing result from a combination of implicit and explicit processes, whereas effects from orientation cues are largely limited to the explicit guidance of visual search.",2011.0,Giles M. Anderson; Dietmar Heinke; Glyn W. Humphreys,Visual Cognition,https://doi.org/10.1080/13506285.2010.528985,https://openalex.org/W2056106071,openalex,Anderson · 2011 · Visual Cognition,replication,rule_based,"phrase:we replicated; cite:Anderson, Heinke, and Humphreys (2010)",high,single_original,low,10.1037/a0017179,Featural guidance in conjunction search: The contrast between orientation and color.,2010.0,Anderson,Anderson · 2010,author_year_match,,high,,verified,success,"In this study, we separated the implicit (nonexpectation-dependent) and explicit (expectation-dependent) effects of orientation and colour visual cues. In Experiment 1, we replicated the original findings for short cue durations (100–200 ms), demonstrating that cues matching the physical property of the target on 80% of trials exert a rapid effect on search. These early cueing effects on reaction times were supported by evidence of guidance from cues on early eye movements.",high,abstract,,replication,1,1
866465e81862141c95e0a4964fa6401a,10.1080/17470218.2011.591495,The Role of Age of Acquisition in Memory: Effects on Judgements of Learning and Recall,"Judgements of learning (JOLs) are self-made predictions of the likelihood that one will later recall information. The influence of stimulus characteristics on JOLs and recall continues to receive attention, yet there are still a number of unexplored lexical word features that may exert an effect on mnemonic processing. Using a standard cue-target paradigm, we focused on the role of word age of acquisition (AoA) and evaluated the role of both cue and target AoA on responses. We replicated the robust delayed-JOL effect and used a novel items analysis approach to examine the relationship between intrinsic word features and accuracy and reaction times for both JOLs and recall. A consistent effect of target AoA was found, even after controlling for a range of covariates previously shown to impact JOLs and recall. These results expand the role of AoA in word processing and suggest that it is a key variable in memory and metacognition; they also support Koriat's (1997) cue utilization framework.",2011.0,Nathan A. Illman; Catriona M. Morrison,Quarterly Journal of Experimental Psychology,https://doi.org/10.1080/17470218.2011.591495,https://openalex.org/W2001517908,openalex,Illman · 2011 · Quarterly Journal of Experimental Psychology,replication,rule_based,phrase:we replicated; cite:Koriat's (1997),high,single_original,low,10.1037/0096-3445.126.4.349,Monitoring one's own knowledge during study: A cue-utilization approach to judgments of learning.,1997.0,Koriat,Koriat · 1997,author_year_match,,high,,verified,success,"Using a standard cue-target paradigm, we focused on the role of word age of acquisition (AoA) and evaluated the role of both cue and target AoA on responses. We replicated the robust delayed-JOL effect and used a novel items analysis approach to examine the relationship between intrinsic word features and accuracy and reaction times for both JOLs and recall. A consistent effect of target AoA was found, even after controlling for a range of covariates previously shown to impact JOLs and recall.",high,abstract,,replication,1,1
0d897626b23020076093e4454c8e4ddd,10.1080/09658211.2012.684881,Revisiting the rise and fall of false recall: Presentation rate effects depend on retention interval,"Leading theories of false memory predict that veridical and false recall of lists of semantically associated words can be dissociated by varying the presentation speed during study. Specifically, as presentation rate increases from milliseconds to seconds, veridical recall is predicted to increase monotonically while false recall is predicted to show a rapid rise and then a slow decrease--a pattern shown by McDermott and Watson (2001) in a study using immediate recall tests. In three experiments we tested the generality of the effects of rapid presentation rates on veridical and false memory. In Experiments 1 and 2 participants exhibited high levels of false recall on a delayed recall test, even for very fast stimulus onset asynchronies (SOA)--contrary to predictions from leading theories of false memory. When we switched to an immediate recall test in Experiment 3 we replicated the pattern predicted by the theories and observed by McDermott and Watson. Follow-up analyses further showed that the relative output position of false recalls is not affected by presentation rate, contrary to predictions from fuzzy trace theory. Implications for theories of false memory, including activation monitoring theory and fuzzy trace theory, are discussed.",2012.0,Troy A. Smith; Daniel R. Kimball,Memory,https://doi.org/10.1080/09658211.2012.684881,https://openalex.org/W2056233567,openalex,Smith · 2012 · Memory,replication,rule_based,phrase:we replicated; cite:McDermott and Watson (2001),high,single_original,low,10.1006/jmla.2000.2771,The Rise and Fall of False Recall: The Impact of Presentation Duration,2001.0,McDermott,McDermott · 2001,author_year_match,,medium,,verified,success,"In Experiments 1 and 2 participants exhibited high levels of false recall on a delayed recall test, even for very fast stimulus onset asynchronies (SOA)--contrary to predictions from leading theories of false memory. When we switched to an immediate recall test in Experiment 3 we replicated the pattern predicted by the theories and observed by McDermott and Watson. Follow-up analyses further showed that the relative output position of false recalls is not affected by presentation rate, contrary to predictions from fuzzy trace theory.",high,abstract,,replication,1,1
26eba44a749862a5a4a4653ca8f36859,10.5406/bulcouresmusedu.193.0045,The Nature of Applied Music Teaching Expertise: Common Elements Observed in the Lessons of Three Applied Teachers,"Abstract The purpose of this study was to understand the nature of applied music instruction in partial replication of an earlier study by Duke and Simmons (2006). Our study was designed to explore whether teaching characteristics were evident in a different population of teachers and students and we examined 14 hours of video recordings of lessons given to students by three experienced applied teachers at a state university (n = 13). Comparing the previously reported narrative descriptions of Duke and Simmons, our findings showed some behaviors from the Duke and Simmons study were evident, with similar rates of frequency. Additionally identified were seven new elements, all of which were evident across three teachers. Teachers in our study behaved differently to teachers in the earlier study (Duke &amp; Simmons, 2006) in terms of the specificity and type of intervention within lessons. Our teachers were concrete in their comments, and the types of scaffolding strategies they employed were side coaching and short demonstrations. Implications for future research and teaching effectiveness are discussed.",2012.0,Kelly A. Parkes; Mathias Wexler,Bulletin of the Council for Research in Music Education,https://doi.org/10.5406/bulcouresmusedu.193.0045,https://openalex.org/W2024601937,openalex,Parkes · 2012 · Bulletin of the Council for Research in Music Education,replication,rule_based,phrase:replication of; cite:Duke and Simmons (2006),high,single_original,low,,The Nature of Expertise: Narrative Description of 19 Common Elements Observed in the Lessons of Three Renowned Artist-Teachers,2006.0,Duke,Duke · 2006,author_year_match,Original has no registered DOI (https://openalex.org/W2300220425) | No DOI found for resolved title/author,high,,not_found,mixed,Abstract The purpose of this study was to understand the nature of applied music instruction in partial replication of an earlier study by Duke and Simmons (2006). Our study was designed to explore whether teaching characteristics were evident in a different population of teachers and students and we examined 14 hours of video recordings of lessons given to students by three experienced applied teachers at a state university (n = 13).,medium,abstract,,replication,1,1
f3970bb4df6aa6e8496b2d874fe1048f,10.1177/0956797611434541,Detecting Nasty Data With Simple Plots of Complex Models,"A recent research report (Brandt, 2011) suggests that sexist ideologies predict increases in gender inequality at the country level. Using advanced multilevel modeling methods, the author combined aggregated individual-level data on sexism (N > 80,000) from the World Values Survey (World Values Survey Association, 2009) with country-level data on gender inequality (N < 60) from United Nations Human Development Reports. We were curious and plotted the sexism effect based on the data printed in the article. Figure 1 reveals that the effect was driven by only a few influential cases. When we replicated Brandt’s (2011) analysis in Mplus 6.1 (Muthén & Muthén, 2010), the effect dropped to nonsignificance after we excluded Switzerland, and was reduced to virtually zero after we excluded three further outliers. Our reanalysis casts serious doubts on Brandt’s (2011) conclusion. We are not suggesting that it would have been better for these influential cases to have been deleted. However, they should have been discussed so that readers could assess the robustness of the effect. Furthermore, unusual cases often tell their own important stories, which may critically inform future research (McClelland, 2002).",2012.0,Johannes Ullrich; Elmar Schlüter,Psychological Science,https://doi.org/10.1177/0956797611434541,https://openalex.org/W2000984293,openalex,Ullrich · 2012 · Psychological Science,replication,rule_based,"phrase:we replicated; cite:Muthén & Muthén, 2010",high,single_original,low,10.1177/0956797611420445,Sexism and Gender Inequality Across 57 Societies,2011.0,Brandt,Brandt · 2011,author_year_match,,high,,verified,success,"Figure 1 reveals that the effect was driven by only a few influential cases. When we replicated Brandt’s (2011) analysis in Mplus 6.1 (Muthén & Muthén, 2010), the effect dropped to nonsignificance after we excluded Switzerland, and was reduced to virtually zero after we excluded three further outliers. Our reanalysis casts serious doubts on Brandt’s (2011) conclusion.",high,abstract,,replication,1,1
caa0afb7587a9e04e95ba0ca12d41527,10.1111/j.1747-4469.2011.01256.x,Mechanisms and Consequences of Professional Marginality: The Case of Poverty Lawyers Revisited,"A partial replication of Jack Katz's (1982) Poor People's Lawyers in Transition , this article explores the manifestations and consequences of professional marginality of legal aid lawyers. Based on thirty-five interviews with poverty attorneys and interns in Chicago, the authors show that scarce material resources and unclear expectations continue to give rise to the marginalization of this segment of the legal profession. The authors analyzed ideological, task, status, and material dimensions of attorneys' professional marginality. With no access to reform litigation, central to the legal aid “culture of significance” in the 1970s, present-day poverty lawyers seek new ways to cope with marginality. The authors argue that these lawyers' coping strategies have many negative consequences. Thus, over time, poverty lawyers' deep engagement with clients, ideals of empowerment, and social justice orientation give way to emotional detachment, complacency, and an emphasis on “making do” within the constraints of the system.",2011.0,Marina Zaloznaya; Laura Beth Nielsen,Law & Social Inquiry,https://doi.org/10.1111/j.1747-4469.2011.01256.x,https://openalex.org/W1912223386,openalex,Zaloznaya · 2011 · Law & Social Inquiry,replication,rule_based,phrase:replication of; cite:Katz's (1982),high,single_original,low,10.2307/2578330,Poor People's Lawyers in Transition.,1983.0,Slovak,Slovak · 1983,author_year_match,,high,,verified,mixed,"A partial replication of Jack Katz's (1982) Poor People's Lawyers in Transition , this article explores the manifestations and consequences of professional marginality of legal aid lawyers. Based on thirty-five interviews with poverty attorneys and interns in Chicago, the authors show that scarce material resources and unclear expectations continue to give rise to the marginalization of this segment of the legal profession.",medium,abstract,,replication,1,1
8a5442cfd0e4e7596d4711333d869e4e,10.31234/osf.io/z9vu6,The Incremental Validity of Average States: A Replication and Extension of Finnigan and Vazire (2018),"States refer to our momentary thoughts, feelings, and behaviors. Average states (aggregates across multiple time points) are discussed as a more accurate and objective measure of personality compared to global self-reports since they do not only rely on people’s general beliefs about themselves. Specifically, Finnigan and Vazire (2018) argued that, if average states better capture what a person is actually like, this should be reflected in their unique association with informant-reports of personality, and tested this idea based on two experience-sampling studies. Their results showed, however, that average self-reported states did not predict global informant-reported personality above and beyond global self-reports. In this research, we aimed at replicating and extending these results. We used data of five studies (total N = 806) that involved global self- and informant-reports and employed a variety of different experience-sampling methods (time-based with different sampling schedules, event-based). Across all studies, the original results (i.e., no incremental effects of average self-reported states) were replicated. Furthermore, as an extension to the original study, we found that average other-reported states (provided by peers, results based on one study) did indeed predict global informant-reports above and beyond global self-reports. These findings highlight the importance of differentiating between method effects (global reports vs. average states) from source of information effects (self vs. other). We discuss these results, focusing on the suitability of using informant-reports as a criterion variable and conceptual differences between assessment methods.",2021.0,Simon Mats Breil; Paula Schweppe; Katharina Utesch; Jeremy C. Biesanz; Martin Quintus; Jenny Wagner; Cornelia Wrzus; Steffen Nestler; Mitja D. Back,,https://doi.org/10.31234/osf.io/z9vu6,https://openalex.org/W4200623140,openalex,Breil · 2021,replication,rule_based,"phrase:replication and extension; cite:Specifically, Finnigan and Vazire (2018)",high,single_original,low,10.1037/pspp0000136,The incremental validity of average state self-reports over global self-reports of personality.,2017.0,Finnigan,Finnigan · 2017,author_year_match,,high,,verified,success,"We used data of five studies (total N = 806) that involved global self- and informant-reports and employed a variety of different experience-sampling methods (time-based with different sampling schedules, event-based). Across all studies, the original results (i.e., no incremental effects of average self-reported states) were replicated. Furthermore, as an extension to the original study, we found that average other-reported states (provided by peers, results based on one study) did indeed predict global informant-reports above and beyond global self-reports.",high,abstract,,replication,1,1
0facd2b6a94cf0fc4332259a80ea1c1a,10.31234/osf.io/2xcwk,"Replication of Finn &amp;amp; Hudson Kam (2008) The curse of knowledge: First language knowledge impairs adult learners’ use of novel statistics for word segmentation, Exp. 1","We replicated Exp. 1 of Finn &amp;amp; Hudson Kam (2008) The curse of knowledge: First language knowledge impairs adult learners’ use of novel statistics for word segmentation, Cognition, 108, 477-499, as part of a multi-year effort to replicate every adult statistical word segmentation study. Unlike the original study, we do not find clear evidence that English-speaking adults fail to successfully segment words that violate the phonotactic constraints of English.",2017.0,Caitlin Garcia; Kendall Van Horne; Joshua K. Hartshorne,,https://doi.org/10.31234/osf.io/2xcwk,https://openalex.org/W4239230626,openalex,Garcia · 2017,replication,rule_based,phrase:replication of; cite:Kam (2008),high,single_original,low,10.1016/j.cognition.2008.04.002,The curse of knowledge: First language knowledge impairs adult learners’ use of novel statistics for word segmentation,2008.0,Finn,Finn · 2008,author_year_match,,medium,,verified,success,"We replicated Exp. 1 of Finn &amp;amp; Hudson Kam (2008) The curse of knowledge: First language knowledge impairs adult learners’ use of novel statistics for word segmentation, Cognition, 108, 477-499, as part of a multi-year effort to replicate every adult statistical word segmentation study.",high,abstract,,replication,1,1
46865df7a3b77f5fba4a2ec92c3f9fec,10.1027/1618-3169/a000470,Your Face and Moves Seem Happier When I Smile,"Abstract. In this experiment, we replicated the effect of muscle engagement on perception such that the recognition of another’s facial expressions was biased by the observer’s facial muscular activity (Blaesi &amp; Wilson, 2010). We extended this replication to show that such a modulatory effect is also observed for the recognition of dynamic bodily expressions. Via a multilab and within-subjects approach, we investigated the emotion recognition of point-light biological walkers, along with that of morphed face stimuli, while subjects were or were not holding a pen in their teeth. Under the “pen-in-the-teeth” condition, participants tended to lower their threshold of perception of happy expressions in facial stimuli compared to the “no-pen” condition, thus replicating the experiment by Blaesi and Wilson (2010). A similar effect was found for the biological motion stimuli such that participants lowered their threshold to perceive happy walkers in the pen-in-the-teeth condition compared to the no-pen condition. This pattern of results was also found in a second experiment in which the no-pen condition was replaced by a situation in which participants held a pen in their lips (“pen-in-lips” condition). These results suggested that facial muscular activity alters the recognition of not only facial expressions but also bodily expressions.",2020.0,Fernando Marmolejo‐Ramos; Aiko Murata; Kyoshiro Sasaki; Yuki Yamada; Ayumi Ikeda; José Antonio Hinojosa; Katsumi Watanabe; Michał Parzuchowski; Carlos Tirado; Raydonal Ospina,Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),https://doi.org/10.1027/1618-3169/a000470,https://openalex.org/W3024408939,openalex,Marmolejo‐Ramos · 2020 · Experimental Psychology (formerly Zeitschrift für Experimentelle Psychologie),replication,rule_based,phrase:we replicated; cite:Blaesi and Wilson (2010),high,single_original,low,10.1016/j.bandc.2009.10.001,The mirror reflects both ways: Action influences perception of others,2009.0,Blaesi,Blaesi · 2009,author_year_match,,high,,verified,success,"Abstract. In this experiment, we replicated the effect of muscle engagement on perception such that the recognition of another’s facial expressions was biased by the observer’s facial muscular activity (Blaesi &amp; Wilson, 2010). We extended this replication to show that such a modulatory effect is also observed for the recognition of dynamic bodily expressions.",high,abstract,,replication,1,1
cf9751081cfef1ac38c6a2b2ca83207a,10.1002/pits.23164,Wise feedback and trust in higher education: A quantitative and qualitative exploration of undergraduate students' experiences with critical feedback,"Abstract Using quantitative and qualitative methods, we explore students' engagement with critical feedback in an authentic university setting. Findings support the centrality of strong relationships in the feedback process. Study 1 was the first conceptual replication and extension of Yeager et al.'s (2014) wise feedback intervention to test the effectiveness/efficacy in a new setting. Undergraduate students ( n = 94) were randomly assigned to receive a wise feedback message (explicitly stated the instructor's high expectations and belief in the student's ability to meet those expectations) or a control message. Although we did not replicate prior findings, we observed high initial levels of institutional and relational trust, which was maintained across the semester for students in both conditions. In Study 2, we conducted interviews with BIPOC (Black, Indigenous, People of Color) students ( n = 6), to explore the underlying assumptions of wise feedback (i.e., attributional ambiguity) and their experiences with critical feedback in higher education. Although these discussions were nuanced, and will be unpacked further, generally students highlighted the role of feedback in bolstering or deteriorating their relationships with instructors. These findings have implications for educators who are tasked with providing critical feedback while simultaneously protecting relational dynamics with students.",2024.0,Alexandra Troy; Hnubci Moua; Martin Van Boekel,Psychology in the Schools,https://doi.org/10.1002/pits.23164,https://openalex.org/W4391609622,openalex,Troy · 2024 · Psychology in the Schools,replication,rule_based,phrase:conceptual replication; cite:Yeager et al.'s (2014),high,single_original,low,10.1037/a0033906,Breaking the cycle of mistrust: Wise interventions to provide critical feedback across the racial divide.,2013.0,Yeager,Yeager · 2013,author_year_match,,high,,verified,failure,"Undergraduate students ( n = 94) were randomly assigned to receive a wise feedback message (explicitly stated the instructor's high expectations and belief in the student's ability to meet those expectations) or a control message. Although we did not replicate prior findings, we observed high initial levels of institutional and relational trust, which was maintained across the semester for students in both conditions. In Study 2, we conducted interviews with BIPOC (Black, Indigenous, People of Color) students ( n = 6), to explore the underlying assumptions of wise feedback (i.e., attributional ambiguity) and their experiences with critical feedback in higher education.",high,abstract,,replication,1,1
40e0b9e67002024ba9778da76405abd8,10.1186/s13643-024-02472-w,Addressing the challenges of reconstructing systematic reviews datasets: a case study and a noisy label filter procedure,"Systematic reviews and meta-analyses typically require significant time and effort. Machine learning models have the potential to enhance screening efficiency in these processes. To effectively evaluate such models, fully labeled datasets-detailing all records screened by humans and their labeling decisions-are imperative. This paper presents the creation of a comprehensive dataset for a systematic review of treatments for Borderline Personality Disorder, as reported by Oud et al. (2018) for running a simulation study. The authors adhered to the PRISMA guidelines and published both the search query and the list of included records, but the complete dataset with all labels was not disclosed. We replicated their search and, facing the absence of initial screening data, introduced a Noisy Label Filter (NLF) procedure using active learning to validate noisy labels. Following the NLF application, no further relevant records were found. A simulation study employing the reconstructed dataset demonstrated that active learning could reduce screening time by 82.30% compared to random reading. The paper discusses potential causes for discrepancies, provides recommendations, and introduces a decision tree to assist in reconstructing datasets for the purpose of running simulation studies.",2024.0,Rutger Chris Neeleman; Cathalijn H. C. Leenaars; Matthijs Oud; Felix Weijdema; Rens van de Schoot,Systematic Reviews,https://doi.org/10.1186/s13643-024-02472-w,https://openalex.org/W4391897383,openalex,Neeleman · 2024 · Systematic Reviews,replication,rule_based,phrase:we replicated; cite:Oud et al. (2018),high,single_original,low,10.1177/0004867418791257,Specialized psychotherapies for adults with borderline personality disorder: A systematic review and meta-analysis,2018.0,Oud,Oud · 2018,author_year_match,,high,,verified,success,"The authors adhered to the PRISMA guidelines and published both the search query and the list of included records, but the complete dataset with all labels was not disclosed. We replicated their search and, facing the absence of initial screening data, introduced a Noisy Label Filter (NLF) procedure using active learning to validate noisy labels. Following the NLF application, no further relevant records were found.",high,abstract,,replication,1,1
