pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,doi_o,title_o,year_o,authors_o,ref_o,link_method,link_evidence,link_confidence,link_llm_model,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,type,original_rank,n_originals
392583d2b196b13dd619c39ddac317fd,10.17705/1atrr.00026,"Maybe Waiting is Bad: A Replication Investigating Website Delay, Familiarity, and Breadth","This study is an exact replication of an experiment investigating the impacts of website design on users’ ability to use a website and their opinion of the website (Galletta et al., 2006). The replication confirms the importance of website design features, specifically delay, breadth, and familiarity on users’ ability to use and form an opinion of a website. However, the replication did not confirm the main finding, that it is the interplay of these three variables, i.e., cognitive cost, that predict performance and attitude. The original study’s findings indicate that the relationship between website design features and intention to use is fully mediated by attitude toward the website. However, the replication indicates that behavioral intentions are partially mediated by attitude toward the website. That our findings are somewhat inconsistent with those of the original study provides further support for the importance of replications.",2018.0,Teresa M. Shaft; Dawei Wang; Zhu Ling,AIS Transactions on Replication Research,https://doi.org/10.17705/1atrr.00026,https://openalex.org/W2808748773,openalex,Shaft · 2018 · AIS Transactions on Replication Research,replication,rule_based,"phrase:replication of; cite:Galletta et al., 2006",high,single_original,low,10.1287/isre.1050.0073,"When the Wait Isn’t So Bad: The Interacting Effects of Website Delay, Familiarity, and Breadth",2006,Galletta,Galletta · 2006,author_year_match,,high,,uninformative,,low,,,replication,1,1
6b9252d38e9f7dfd3286735f2e8576ff,10.3233/mas-231459,Multiple conformity tests to assess deviations from the Newcomb-Benford Law (NBL): A replication of Koch and Okamura (2020),"In this paper, we critically reevaluate Koch and Okamura’s (2020) conclusions on the conformity of Chinese COVID-19 data with Benford’s Law. Building on Figueiredo et al. (2022), we adopt a framework that combines multiple tests, including Chi-square, Kolmogorov-Smirnov, Euclidean Distance, Mean Absolute Deviation, Distortion Factor, and Mantissa Distribution. The primary rationale behind employing multiple tests is to enhance the robustness of our inference. The main finding of the study indicates that COVID-19 infections in China do not adhere to the distribution expected under Benford’s Law, nor does it align with the figures observed in the U.S. and Italy. The usefulness of deviations from Benford’s Law in detecting misreported or fraudulent data remains controversial. However, addressing this question requires a more careful statistical analysis than what is presented in the Koch and Okamura (2020) paper. By employing a combination of several tests using fully transparent procedures, we establish a more reliable approach to evaluating conformity to the Newcomb-Benford Law in applied research.",2024.0,Dalson Britto Figueiredo Filho; Lucas Silva,Model Assisted Statistics and Applications,https://doi.org/10.3233/mas-231459,https://openalex.org/W4392948811,openalex,Filho · 2024 · Model Assisted Statistics and Applications,replication,rule_based,phrase:replication of; cite:Figueiredo et al. (2022),high,single_original,low,10.1016/j.econlet.2020.109573,Benford’s Law and COVID-19 reporting,2020,Koch,Koch · 2020,author_year_match,,high,,uninformative,,low,,,replication,1,1
36ec2480aafc339c4b191a9e9bc5ff69,10.1016/j.cortex.2026.04.006,Contralateral delay activity as a marker of visual working memory capacity: A multi-site registered replication,"The contralateral delay activity (CDA) is a widely used electrophysiological marker of visual working memory (VWM), yet recent work has questioned whether typical sample sizes in CDA studies are sufficient to robustly detect set size effects and brain-behavior correlations. As part of the #EEGManyLabs initiative, the present multi-site replication study aimed to rigorously test replicability of the key findings of Vogel and Machizawa (2004)using a large sample of 304 participants across 10 laboratories and a preregistered analysis plan. We replicated the expected contralateral-ipsilateral asymmetry and observed increases in CDA amplitude from set size 2 to 4 and from set size 2 to 6. In contrast, the hypothesized positive correlation between the CDA increase from set size 2 to 4 and individual VWM capacity was not replicated in the preregistered meta-analytic correlation. Across different pipelines and statistical analyses, the meta-analytic correlation estimate was small (r = .15) and substantially attenuated relative to the original effect size in Vogel and Machizawa (2004)study (r = .78). To contextualize these findings, we applied a funnel-plot diagnostic combining published effects with the #EEGManyLabs data, indicating small-study inflation and publication bias. Taken together, our results indicate that reports of strong correlations between CDA amplitude and VWM capacity may have been overestimated, in part because statistically significant findings were selectively reported. Our results highlight the importance of open science practices, including well-powered, preregistered studies with transparent data and analysis pipelines, in order to characterize the magnitude and robustness of individual-difference associations in psychophysiology.",2023.0,Dawid Strzelczyk; Peter E. Clayson; Heida Maria Sigurdardottir; Faisal Mushtaq; Yuri G. Pavlov; Hélène Devillez; Anton Lukashevich; Harold A. Rocha; Yong Hoon Chung; Kevin Ortego; Viola S. Störmer; José C. García Alanis; Christoph Löffler; Anna‐Lena Schubert; Anna Lena Biel; Ariane Tretow; Weiyong Xu; Jarmo A. Hämäläinen; Zitong Lu; Yong Min Choi; Eva Lout; Julie D. Golomb; Shuangke Jiang; Myles Jones; Eda Mızrak; Claudia C. von Bastian; Niko A. Busch; Samuel A Birkholz; Emily Johnson; Jeffrey S. Johnson; Maro G. Machizawa; William Xiang Quan Ngiam; Edward K. Vogel; Nicolas Langer,Cortex,https://doi.org/10.1016/j.cortex.2026.04.006,https://openalex.org/W4386384186,openalex,Strzelczyk · 2023 · Cortex,replication,rule_based,phrase:we replicated; cite:Vogel and Machizawa (2004),high,single_original,low,10.1038/nature02447,Neural activity predicts individual differences in visual working memory capacity,2004,Vogel,Vogel · 2004,author_year_match,,high,,failure,"We replicated the expected contralateral-ipsilateral asymmetry and observed increases in CDA amplitude from set size 2 to 4 and from set size 2 to 6. In contrast, the hypothesized positive correlation between the CDA increase from set size 2 to 4 and individual VWM capacity was not replicated in the preregistered meta-analytic correlation. Across different pipelines and statistical analyses, the meta-analytic correlation estimate was small (r = .15) and substantially attenuated relative to the original effect size in Vogel and Machizawa (2004)study (r = .78).",high,abstract,,replication,1,1
4ca66b2999497b6d559ba307f3c5bad6,10.1105/tpc.16.00358,"The Viroid, the Polymerase, and the Transcription Factor: Replication of a Naked, Noncoding RNA Pathogen by Host Proteins","An amazing, perhaps frightening, example of the versatility and power of RNA, viroid plant pathogens consist of a circular, noncoding RNA genome of roughly 200 to 400 nucleotides, with no protein capsule or membrane (reviewed in [Ding, 2009][1]). Viroids rely on host proteins for replication,",2016.0,Jennifer Mach,The Plant Cell,https://doi.org/10.1105/tpc.16.00358,https://openalex.org/W2346059790,openalex,Mach · 2016 · The Plant Cell,replication,rule_based,"phrase:replication of; cite:Ding, 2009",high,single_original,low,10.1146/annurev-phyto-080508-081927,The Biology of Viroid-Host Interactions,2009,Ding,Ding · 2009,author_year_match,,high,,uninformative,,low,,,replication,1,1
4a245a3c0fe2eb2222a4c6654ae8dce9,10.21193/kjspp.2013.27.3.004,Unawareness of One's Own Task Incompetence: Replication of Kruger and Dunning (1999) in the Academic Domain,"Kruger와 Dunning(1999)은 특정 분야에서 과제 수행 능력이 부족한 사람일수록 자신의 수행을 실제보다 더 긍정적으로 추정함을 보였다. 이 연구에서는 학부 수업에서 진행한 자료 수집을 통해, 이 소위 Dunning-Kruger 효과를 현실의 학업 맥락에서 반복 검증하였다. 학생들은 기말에 치러진 시험 직후에 자신의 객관적인 수행을 추정하였다. 이 추정과 실제 점수를 비교한 결과 Dunning-Kruger 효과가 관찰되었다. 시험 준비에 들인 노력은 실제 점수를 증가시킴으로써 과대 추정을 감소시키는 간접 효과와 과대 추정을 증가시키는 직접 효과를 모두 나타냈다. Dunning-Kruger 효과가 지각된 어려움에 의해 나타난 인위물(artifact)이라는 대안 설명은 뒷받침되지 않았으며, 수행의 추정이 얼마나 구체적이거나 추상적인 수준에서 이루어지는지는 과대 추정 정도에서의 유의미한 차이로 이어지지 않았다. 종합하면 본 연구의 결과는 Dunning-Kruger 효과의 설명 중 ‘평균으로의 회귀’ 설명(Krueger & Mueller, 2002)이나 ‘과제 난이도’ 설명(Burson, Larrick, & Klayman, 2006)보다는 Kruger와 Dunning(1999)의 ‘메타 인지’ 설명에 더 일치하는 결과를 보이고 있다. 다른 대안 설명의 가능성과 한계, 후속 연구에 대해 논의하였다.",2013.0,박상희,한국심리학회지 사회및성격,https://doi.org/10.21193/kjspp.2013.27.3.004,https://openalex.org/W2883639349,openalex,박상희 · 2013 · 한국심리학회지 사회및성격,replication,rule_based,"phrase:replication of; cite:Burson, Larrick, & Klayman, 2006",high,single_original,low,10.1037/0022-3514.82.2.180,"Unskilled, unaware, or both? The better-than-average heuristic and statistical regression predict errors in estimates of own performance.",2002,krueger,krueger · 2002,author_year_match,,medium,,uninformative,,low,,,replication,1,1
6e7439d56cc1e8631f48042c0e8df7b1,10.1002/sej.1489,"Does gendered wording in job advertisements deter women from joining start‐ups? A replication and extension of Gaucher, Friesen, and Kay (2011)","Abstract Research Summary Gaucher, Friesen, and Kay (2011: “GFK” hereafter) found that women perceive jobs to be less appealing when job adverts use masculine wording—a result they attributed to women's lower evaluations of “belongingness.” As masculine wording is used more often in male‐dominated jobs, GFK concluded that gendered wording in job adverts may deter women from entering such jobs. In light of growing general interest in joining new ventures (“start‐ups”), we replicate and extend GFK's study to compare start‐ups and established firms. Interestingly, we find that GFK's original findings are replicated in the context of start‐ups, but not in established firms. We propose and adduce evidence that the unique context of start‐ups may prime women to respond especially sensitively to gendered wording, via positive expectancy violation. Managerial Summary This article builds on a previous study that found masculine wording in job adverts deters women from entering male‐dominated jobs. Our purpose is to try to replicate these findings using a more recent sample of data and distinguishing new ventures (“start‐ups”) from established firms. Interestingly, we show that the prior finding is only replicated in the context of start‐ups and not established firms. Hence, women's responsiveness to gendered wording in job adverts appears to depend on the context. Implications are that incorporating feminine wording in job adverts is likely to be more effective in contexts where women anticipate greater challenges in becoming integrated into the workplace culture. Entrepreneurs' recruitment strategies designed to assemble a diverse workforce should therefore differ from those of established firms.",2023.0,Mihwa Seong; Simon C. Parker,Strategic Entrepreneurship Journal,https://doi.org/10.1002/sej.1489,https://openalex.org/W4389070842,openalex,Seong · 2023 · Strategic Entrepreneurship Journal,replication,rule_based,"phrase:we replicate; cite:Gaucher, Friesen, and Kay (2011)",high,single_original,low,10.1037/a0022530,Evidence that gendered wording in job advertisements exists and sustains gender inequality.,2011,Gaucher,Gaucher · 2011,author_year_match,,high,,success,"In light of growing general interest in joining new ventures (“start‐ups”), we replicate and extend GFK's study to compare start‐ups and established firms. Interestingly, we find that GFK's original findings are replicated in the context of start‐ups, but not in established firms. We propose and adduce evidence that the unique context of start‐ups may prime women to respond especially sensitively to gendered wording, via positive expectancy violation.",high,abstract,,replication,1,1
cc16a4def954f073d1813efaa09d55fc,10.5451/unibas-004187927,Towards understanding of the replication and pathogenesis of dengue infection,"Dengue is the most important human viral disease transmitted by arthropod vectors&#13;\nand over half of the world's population live in areas at risk of infection. Currently there&#13;\nis neither specific treatment nor vaccine to tackle this emerging disease. The work&#13;\ndescribed in this thesis has been conducted at the Novartis Institute for Tropical&#13;\nDiseases (NITD) which aims to find small molecule inhibitors for dengue. In keeping&#13;\nwith the goals of the institute, the aim of this thesis was to identify viral and host&#13;\nfactors that are important for dengue replication and pathogenesis.&#13;\nChapter 1 of this thesis describes the features of dengue disease and reviews the&#13;\nmolecular studies of the causative organism- the dengue virus. It also lists out the&#13;\nmultifaceted efforts to control dengue and the need to gain comprehensive knowledge&#13;\nof the viral and host factors that influence replication of the dengue virus.&#13;\nOf the seven non structural proteins described for dengue, the roles of only NS5 and&#13;\nNS3 have been fully explored. Chapter 2 details the characterisation of NS4B, a small&#13;\nnon structural protein of dengue, whose role in dengue replication was previously&#13;\nunexplored. A physical interaction was identified between NS4B and the helicase&#13;\ndomain of NS3 using the yeast two-hybrid assay. This interaction was further&#13;\nconfirmed by biochemical pull down and immuno-precipitation assays, both with&#13;\npurified proteins and with dengue virus infected cell lysates. Furthermore, NS4B&#13;\ndissociated NS3 from single stranded RNA and consequently enhanced the helicase&#13;\nactivity of NS3 in an in vitro unwinding assay. A single amino acid mutation in NS4B&#13;\n(Hanley et al., 2003) that abolished its interaction with NS3 altered the viral&#13;\nreplication. In addition, NS4B co-localized with NS3 in the peri-nuclear region of&#13;\ninfected human cells suggesting the in vivo significance of this interaction. These results&#13;\nsuggest that NS4B modulates dengue replication via its interaction with NS3.&#13;\nSevere dengue has long been speculated to be a result of a complex combination of&#13;\nviral, epidemiological and host factors in the context of a secondary infection. Chapter&#13;\n3 unveils for the first time, a role for viral genomic variations in dengue pathogenesis&#13;\n&#13;\nvia modulation of the response to type I IFN. A strain-dependent difference was&#13;\ndetected in gene expression levels of the type I interferon response pathway between&#13;\ntwo closely related DEN2 strains NGC and TSV01. Activation of type I anti viral&#13;\nresponses such as PKR, OAS, ADAR and Mx, were prevalent in infection with TSV01&#13;\nbut not NGC. Biochemical dissection further revealed that NGC but not TSV01&#13;\nsuppressed STAT-1 activation in response to type I IFN but these two strains did not&#13;\ndiffer in their response to type II IFN. An extension of this study to low passage clinical&#13;\nisolates of various serotypes indicated that this ability to suppress IFN response is&#13;\nindependent of serotype as well as viral load. Furthermore, the inability of one such&#13;\nclinical isolate SG 167 (isolated during a recent dengue outbreak which was relatively&#13;\nmild with very few severe dengue cases) to suppress IFN response indicated that type I&#13;\nIFN response could be a prime factor that determines the clinical outcome to dengue&#13;\ninfection.&#13;\nVirus-induced apoptosis mediated by the unfolded protein response (UPR) is&#13;\nhypothesized to be a crucial pathogenic event in dengue infection. Chapter 4 of this&#13;\nthesis is one of the first reports on the initial events in dengue infection mediated UPR.&#13;\nPhosphorylation of EIF2α was induced in dengue infection but simultaneously, the&#13;\nexpression of GADD34 (which dephosphorylates EIF2α) was also enhanced. An&#13;\ninhibitor of GADD34 reduced dengue replication in infected cells indicating that this&#13;\nviral “compensatory” event is required for viral survival. Both the XBP1 and ATF6&#13;\npathways of the UPR were also activated by dengue infection. In addition, modulation&#13;\nof the EIF2α and the XBP1 pathways altered dengue replication indicating that UPR&#13;\npathway components affect the outcome of infection.&#13;\nChapter 5 summarizes the conclusions from these studies and discusses some of the&#13;\nfuture work that can arise from these results. Finally, it is hoped that knowledge gained&#13;\nin this thesis will expedite the quest for an anti-dengue drug.",2007.0,Indira Umareddy,edoc (University of Basel),,https://openalex.org/W1512152096,openalex,Umareddy · 2007 · edoc (University of Basel),replication,rule_based,"phrase:replication of; cite:Hanley et al., 2003",high,single_original,low,10.1016/s0042-6822(03)00197-1,A trade-off in replication in mosquito versus mammalian systems conferred by a point mutation in the NS4B protein of dengue virus type 4,2003,Hanley,Hanley · 2003,author_year_match,,high,,uninformative,,low,,,replication,1,1
3e7da975219277dff881bf6c30802e25,10.31219/osf.io/q56rk,"Effects of the Generic Masculine and its Alternatives in Germanophone countries - A Multi-lab Replication and Extension of Stahlberg, Sczesny, and Braun, 2001","In languages such as German, French, or Hindi, plural forms of job occupations and societal roles are often in a generic-masculine form instead of a gender-inclusive form. Although meant as “generic”, this generic-masculine form excludes women from everyday language. Specifically, listeners and readers are less likely to think of women when this form is used. Due to the societal relevance of gender-inclusive language, we directly replicated and extended a classic study by Stahlberg, Sczesny, and Braun (2001, Experiment 2) in a multi-lab setting and as a registered confirmatory report. We prompted participants from German-speaking countries to name up to three celebrities each in six categories (e.g., “Name three politicians” or “(...) singers”). We then counted how often participants mentioned women. Participants were either prompted with the generic-masculine form, a neutralized control form or one out of three gender-inclusive forms. Our data from twelve labs and N = 2,697 participants replicated the original effect: when prompted with gender-inclusive forms participants mentioned more women than when the generic masculine and the control form were used. Moreover, the effect remained present in multilevel models and when controlling for participants’ sex and their perceived base rate in these celebrity categories (i.e., the expected proportion of women). Other variables, such as political orientation or preference for gender-inclusive language, did not show large effects, either. We discuss the differences between specific gender-inclusive forms (e.g., the internal-I vs. feminine-masculine forms), implications for regulations and guidelines, as well as implications for non-binary and gender-diverse people.",2024.0,Hilmar Brohmer; Gabriela Hofer; Sebastian A. Bauch; Julia Beitner; Jana Berkessel; Katja Corcoran; David García; Freya M. Gruber; Fiorina Giuliani; Emanuel Jauk; Georg Krammer; Smirna Malkoc; H. Metzler; Hanna M. Mües; Kathleen Otto; Rima-Maria Rahal; Mona Salwender; Dagmar Stahlberg; Sabine Sczesny; Wilken Wehrt; Ursula Athenstaedt,,https://doi.org/10.31219/osf.io/q56rk,https://openalex.org/W4400679738,openalex,Brohmer · 2024,replication,rule_based,"phrase:replication and extension; cite:Stahlberg, Sczesny, and Braun, 2001",high,single_original,low,10.1177/0261927x01020004004,Name Your Favorite Musician,2001,Stahlberg,Stahlberg · 2001,author_year_match,,high,,success,"Specifically, listeners and readers are less likely to think of women when this form is used. Due to the societal relevance of gender-inclusive language, we directly replicated and extended a classic study by Stahlberg, Sczesny, and Braun (2001, Experiment 2) in a multi-lab setting and as a registered confirmatory report. We prompted participants from German-speaking countries to name up to three celebrities each in six categories (e.g., “Name three politicians” or “(...) singers”).",high,abstract,,replication,1,1
62a133ea52581b1f46ac5d03949db979,10.1080/08824096.2025.2455692,Envy inducing social media posts can uplift and deflate viewers: a replication of Montes and DeAndrea (2024),,2025.0,Enoch Montes; David C. DeAndrea,Communication Research Reports,https://doi.org/10.1080/08824096.2025.2455692,https://openalex.org/W4406906832,openalex,Montes · 2025 · Communication Research Reports,replication,rule_based,phrase:replication of; cite:Montes and DeAndrea (2024),high,single_original,low,10.1093/jcmc/zmae006,Inspiring or demoralizing? Deservingness perceptions help determine why emerging adults experience positive or negative effects from envy-inducing social media posts,2024,Montes,Montes · 2024,author_year_match,,high,,uninformative,,low,,,replication,1,1
62aa20ada5b404abcf8aea1c46468aaa,10.1016/j.slasd.2024.100192,Standards for reporting optical biosensor experiments (STROBE): Improving standards in the reporting of optical biosensor-based data in the literature,"The number of peer-reviewed publications that feature biosensor data increases every year. A search of PubMed using common technique terminology, including bio-layer interferometry (BLI), surface plasmon resonance (SPR) and grating-coupled interferometry (GCI) generated more than 2500 scientific papers from 2022. Compared to 2009, when David Myszka and Rebecca Rich presented their most recent review of biosensor literature (Rich and Myszka, 2011), this number has nearly doubled. With this increasing number of publications comes an increasing need for standardization of the way biosensor data is reported in journals to allow for replication of the experiments that were performed. Biosensor data is often poorly described in papers which makes it difficult, if not impossible, to replicate the experiment. Critical information typically missing includes sample preparation, method settings, and data evaluation details. We have also found published work in which the authors have failed to report the type of sensor that was used, or which biosensor instrumentation was used. To come to terms with this growing problem, we propose a standardization of the way biosensor data is reported in scientific journals. We call this standard STROBE, standards for reporting optical biosensor experiments.",2024.0,Paul E. Belcher; Anna Moberg; Michael Murphy,SLAS DISCOVERY,https://doi.org/10.1016/j.slasd.2024.100192,https://openalex.org/W4403973439,openalex,Belcher · 2024 · SLAS DISCOVERY,replication,rule_based,"phrase:replication of; cite:Rich and Myszka, 2011",high,single_original,low,10.1002/jmr.1138,Survey of the 2009 commercial optical biosensor literature,2011,Rich,Rich · 2011,author_year_match,,high,,uninformative,,low,,,replication,1,1
29f046b0b4fd49be279c0dc97d8e8a09,10.5334/irsp.571,Are Past and Future Selves Perceived Differently from Present Self? Replication and Extension of Pronin and Ross (2006) Temporal Differences in Trait Self-Ascription,"We attempted a pre-registered replication and extension of Studies 1, 2, and 3 from Pronin and Ross (2006) regarding the effects of social and temporal distance on trait attributions with an online American Amazon MTurk sample (<em>N</em> = 911). We concluded mixed findings. We found support for the original findings: participants attributed more dispositional traits to others compared to themselves, although with weaker effects (original: <em>f</em> = 0.35, 95% CI [0.09, 0.61]; replication: <em>f</em> = 0.10, 95% CI [0.03, 0.16]). Also, similar to the original, we found that participants tended to attribute a favorable ratio of positive traits when making self-assessments (original: <em>f</em> = 0.77, 95% CI [0.29, 1.25]; replication: <em>f</em> = 0.88, 95% CI [0.50, 1.26]). However, unlike the original, we failed to find support for the core hypothesis that participants would ascribe more dispositional traits to their temporally distant self compared to their present self (original: <em>f</em> = 0.54, 95% CI [0.27, 0.77]; replication: <em>f</em> = 0.02, 95% CI [0.00, 0.06]). Furthermore, in contrast to the original, we found that the positive traits ratio increases with temporal distance (original: <em>f</em> = 0.16, 95% CI [0.00, 0.36]; replication: <em>f</em> = 0.33, 95% CI [0.22, 0.42] in the opposite direction). Contrary to our hypothesis, in an extension, we found that people were more likely to ascribe a greater ratio of positive traits to their friends than to themselves (<em>ξ</em> = 0.3, 95% CI [0.21, 0.38]). All materials, data, and code are provided here: <a href=""https://osf.io/gs2rx/"" target=""_blank"">https://osf.io/gs2rx/</a>.",2021.0,Nadia Adelina; Gilad Feldman,International review of social psychology,https://doi.org/10.5334/irsp.571,https://openalex.org/W4200260259,openalex,Adelina · 2021 · International review of social psychology,replication,rule_based,phrase:registered replication; cite:Pronin and Ross (2006),high,single_original,low,10.1037/0022-3514.90.2.197,Temporal differences in trait self-ascription: When the self is seen as an other.,2006,Pronin,Pronin · 2006,author_year_match,,high,,uninformative,,low,,,replication,1,1
9d6697ae0aa172ea4beb9add9e224aac,10.1027/1015-5759/a000520,The Latin Square Task as a Measure of Relational Reasoning,"Abstract. The Latin Square Task (LST) is a relational reasoning paradigm developed by Birney, Halford, and Andrews (2006) . Previous work has shown that the LST elicits typical reasoning complexity effects, such that increases in complexity are associated with decrements in task accuracy and increases in response times. Here we modified the LST for use in functional brain imaging experiments, in which presentation durations must be strictly controlled, and assessed its validity and reliability. Modifications included presenting the components within each trial serially, such that the reasoning and response periods were separated. In addition, the inspection time for each LST problem was constrained to five seconds. We replicated previous findings of higher error rates and slower response times with increasing relational complexity and observed relatively large effect sizes (η 2 p &gt; 0.70, r &gt; .50). Moreover, measures of internal consistency and test-retest reliability confirmed the stability of the LST within and across separate testing sessions. Interestingly, we found that limiting the inspection time for individual problems in the LST had little effect on accuracy relative to the unconstrained times used in previous work, a finding that is important for future brain imaging experiments aimed at investigating the neural correlates of relational reasoning.",2019.0,Luke J. Hearne; Damian P. Birney; Luca Cocchi; Jason B. Mattingley,European Journal of Psychological Assessment,https://doi.org/10.1027/1015-5759/a000520,https://openalex.org/W2945277219,openalex,Hearne · 2019 · European Journal of Psychological Assessment,replication,rule_based,"phrase:we replicated; cite:Birney, Halford, and Andrews (2006)",high,single_original,low,10.1177/0013164405278570,Measuring the Influence of Complexity on Relational Reasoning,2006,Birney,Birney · 2006,author_year_match,,high,,success,"In addition, the inspection time for each LST problem was constrained to five seconds. We replicated previous findings of higher error rates and slower response times with increasing relational complexity and observed relatively large effect sizes (η 2 p &gt; 0.70, r &gt; .50). Moreover, measures of internal consistency and test-retest reliability confirmed the stability of the LST within and across separate testing sessions.",high,abstract,,replication,1,1
e095d45c316837c106c45efd048a4710,10.3389/fpsyg.2019.01461,How Do Addressees Exploit Conventionalizations? From a Negative Reference to an ad hoc Implicature,"A negative reference such as “not the sculpture” (where the sculpture is a name the speaker had only just invented to describe an unconventional-looking object and where the negation is saying that she does not currently desire that object) seems like a perilous and linguistically-underdetermined way to point to another object, especially when there are three objects to choose from. To succeed as a reference, it obliges listeners to rely on contextual elements to determine which object the speaker has in mind. Prior work has shown that pragmatic inference-making plays a crucial role in such an interpretation process. When a negative reference leaves two candidate objects to choose from, listeners avoid an object that had been previously named, preferring instead an unconventional looking object that had remained unnamed (Kronmüller, Noveck, Rivera, Jaume & Barr, 2017). In the present study, we build over these findings by maintaining our focus on the two remaining objects (second and third) as we systematically vary two features. With respect to the second object – always unconventional – we vary whether or not it has been given a name. With respect to the third object -- which is never named – we vary whether it is unconventional- or conventional-looking (imagine an object that clearly resembles a bicycle). As revealed by selection patterns and eye-movements in a visual-world eye-tracking paradigm, we replicate our previous findings that show that participants choose randomly when both of the remaining objects are unconventional-looking and unnamed and that they opt reliably in favor of the most nondescript (the unnamed unconventional-looking) object when the second object is named. We show further that (unnamed) conventional-looking objects provide similar outcomes when juxtaposed with an unnamed unconventional object. Nevertheless, effects emerging from the conventional (unnamed) case are not as strong as those found with respect to those reported when an unconventional object is named. In describing participants’ choices in the non-random cases, we propose that addressees rely on the construction of an ad hoc implicature that takes into account which object can be eliminated from consideration, given that the speaker did not explicitly name it.",2019.0,Edmundo Kronmüller; Ira Noveck,Frontiers in Psychology,https://doi.org/10.3389/fpsyg.2019.01461,https://openalex.org/W2955580260,openalex,Kronmüller · 2019 · Frontiers in Psychology,replication,rule_based,"phrase:we replicate; cite:Kronmüller, Noveck, Rivera, Jaume & Barr, 2017",high,single_original,low,10.1098/rsos.160827,The positive side of a negative reference: the delay between linguistic processing and common ground,2017,Kronmüller,Kronmüller · 2017,author_year_match,,high,,uninformative,,low,,,replication,1,1
1c37ddb2620404f1179765385a7675a6,10.1002/jeab.548,Response rate correlates with indifference points in a delay‐discounting procedure,"To study how effort affects reward value, we replicated Fortes, Vasconcelos and Machado's (2015) study using an adjusting-delay task. Nine pigeons chose between a standard alternative that gave access to 4 s of food, after a 10 s delay, and an adjusting-delay alternative that gave access to 12 s of food after a delay that changed dynamically with the pigeons' choices, decreasing when they preferred the standard alternative, and increasing when they preferred the adjusting alternative. The delay value at which preference stabilized defined the indifference point, a measure of reward value. To manipulate effort across phases, we varied the response rate required during the delay of the standard alternative. Results showed that a) the indifference point increased in the higher-response-rate phases, suggesting that reward value decreased with effort, and b) in the higher-response-rate phases, response rate in the standard alternative was linearly related to the indifference point. We advance several conceptions of how effort may change perceived delay or amount and thereby affect reward value.",2019.0,Óscar García‐Leal; Erick Barrón; Héctor O. Camarena; Zirahuén Vílchez,Journal of the Experimental Analysis of Behavior,https://doi.org/10.1002/jeab.548,https://openalex.org/W2973749600,openalex,García‐Leal · 2019 · Journal of the Experimental Analysis of Behavior,replication,rule_based,"phrase:we replicated; cite:Fortes, Vasconcelos and Machado's (2015)",high,single_original,low,10.1002/jeab.123,The effect of response rate on reward value in a self‐control task,2014,Fortes,Fortes · 2014,author_year_match,,high,,success,"To study how effort affects reward value, we replicated Fortes, Vasconcelos and Machado's (2015) study using an adjusting-delay task. Nine pigeons chose between a standard alternative that gave access to 4 s of food, after a 10 s delay, and an adjusting-delay alternative that gave access to 12 s of food after a delay that changed dynamically with the pigeons' choices, decreasing when they preferred the standard alternative, and increasing when they preferred the adjusting alternative.",high,abstract,,replication,1,1
bafe0a3b19fc6081d59cbfeaa858a631,10.17605/osf.io/n7q3x,Priming quantifier scope: Reexamining the evidence against scope inversion,"In a study of quantifier-scope priming, Chemla and Bott (2015) found evidence suggesting that, while representations of quantifiers’ relative scope can be primed, a scope inversion operation cannot. We identify a confound in their materials. In Experiment 1, we replicate their finding with this confound intact. In Experiment 2, we remove the confound and find that all priming disappears. This confound demonstrates how structural priming paradigms can be sensitive to many dimensions of similarity, pointing to a need for task-specific controls. We conclude that the prior study does not provide evidence concerning the priming of either relative scope representations or operations. While priming of scope representations has been independently found in other paradigms, the jury is still out on Chemla and Bott’s more novel finding – the absence of priming of a scope inversion operation.",2019.0,Mora Maldonado; Brown Language; Roman Feiman,OSF Preprints (OSF Preprints),https://osf.io/n7q3x,https://openalex.org/W3013935548,openalex,Maldonado · 2019 · OSF Preprints (OSF Preprints),replication,rule_based,phrase:we replicate; cite:Chemla and Bott (2015),high,single_original,low,10.1162/ling_a_00178,Using Structural Priming to Study Scopal Representations and Operations,2015,Chemla,Chemla · 2015,author_year_match,,high,,uninformative,,low,,,replication,1,1
